environment,genotype,block,value,trait,trait_label
HN2024,Fm392,2,54,plants_m2,Plant density (plants m−2)
HN2024,Fm392,3,30,plants_m2,Plant density (plants m−2)
HN2024,Fm394,1,16,plants_m2,Plant density (plants m−2)
HN2024,Fm396,1,6,plants_m2,Plant density (plants m−2)
HN2024,Fm396,2,20,plants_m2,Plant density (plants m−2)
HN2024,Fm398,1,0,plants_m2,Plant density (plants m−2)
HN2024,Fm400,1,26,plants_m2,Plant density (plants m−2)
HN2024,Fm400,2,24,plants_m2,Plant density (plants m−2)
HN2024,Fm401,1,64,plants_m2,Plant density (plants m−2)
HN2024,Fm401,2,42,plants_m2,Plant density (plants m−2)
HN2024,Fm402,1,72,plants_m2,Plant density (plants m−2)
HN2024,Fm405,1,52,plants_m2,Plant density (plants m−2)
HN2024,Fm406,1,12,plants_m2,Plant density (plants m−2)
HN2024,Fm407,1,44,plants_m2,Plant density (plants m−2)
HN2024,Fm407,2,24,plants_m2,Plant density (plants m−2)
HN2024,Fm407,3,10,plants_m2,Plant density (plants m−2)
HN2024,Fm41,1,58,plants_m2,Plant density (plants m−2)
HN2024,Fm410,1,36,plants_m2,Plant density (plants m−2)
HN2024,Fm410,2,44,plants_m2,Plant density (plants m−2)
HN2024,Fm411,1,32,plants_m2,Plant density (plants m−2)
HN2024,Fm411,2,30,plants_m2,Plant density (plants m−2)
HN2024,Fm412,1,24,plants_m2,Plant density (plants m−2)
HN2024,Fm412,2,26,plants_m2,Plant density (plants m−2)
HN2024,Fm412,3,44,plants_m2,Plant density (plants m−2)
HN2024,Fm413,1,30,plants_m2,Plant density (plants m−2)
HN2024,Fm413,2,38,plants_m2,Plant density (plants m−2)
HN2024,Fm414,1,16,plants_m2,Plant density (plants m−2)
HN2024,Fm414,2,40,plants_m2,Plant density (plants m−2)
HN2024,Fm414,3,34,plants_m2,Plant density (plants m−2)
HN2024,Fm415,1,22,plants_m2,Plant density (plants m−2)
HN2024,Fm416,1,22,plants_m2,Plant density (plants m−2)
HN2024,Fm416,2,44,plants_m2,Plant density (plants m−2)
HN2024,Fm417,1,56,plants_m2,Plant density (plants m−2)
HN2024,Fm417,2,36,plants_m2,Plant density (plants m−2)
HN2024,Fm417,3,52,plants_m2,Plant density (plants m−2)
HN2024,Fm418,1,64,plants_m2,Plant density (plants m−2)
HN2024,Fm418,2,44,plants_m2,Plant density (plants m−2)
HN2024,Fm418,3,40,plants_m2,Plant density (plants m−2)
HN2024,Fm419,1,42,plants_m2,Plant density (plants m−2)
HN2024,Fm420,1,14,plants_m2,Plant density (plants m−2)
HN2024,Fm428,1,16,plants_m2,Plant density (plants m−2)
HN2024,Fm429,1,18,plants_m2,Plant density (plants m−2)
HN2024,Fm43,1,48,plants_m2,Plant density (plants m−2)
HN2024,Fm43,2,64,plants_m2,Plant density (plants m−2)
HN2024,Fm44,1,84,plants_m2,Plant density (plants m−2)
HN2024,Fm442,1,28,plants_m2,Plant density (plants m−2)
HN2024,Fm442,2,24,plants_m2,Plant density (plants m−2)
HN2024,Fm444,1,56,plants_m2,Plant density (plants m−2)
HN2024,Fm444,2,54,plants_m2,Plant density (plants m−2)
HN2024,Fm446,1,30,plants_m2,Plant density (plants m−2)
HN2024,Fm446,2,42,plants_m2,Plant density (plants m−2)
HN2024,Fm458,1,56,plants_m2,Plant density (plants m−2)
HN2024,Fm458,2,58,plants_m2,Plant density (plants m−2)
HN2024,Fm464,1,50,plants_m2,Plant density (plants m−2)
HN2024,Fm464,2,82,plants_m2,Plant density (plants m−2)
HN2024,Fm474,2,10,plants_m2,Plant density (plants m−2)
HN2024,Fm474,3,110,plants_m2,Plant density (plants m−2)
HN2024,Fm475,1,46,plants_m2,Plant density (plants m−2)
HN2024,Fm477,1,12,plants_m2,Plant density (plants m−2)
HN2024,Fm477,2,14,plants_m2,Plant density (plants m−2)
HN2024,Fm478,1,42,plants_m2,Plant density (plants m−2)
HN2024,Fm482,1,44,plants_m2,Plant density (plants m−2)
HN2024,Fm482,2,42,plants_m2,Plant density (plants m−2)
HN2024,Fm482,3,52,plants_m2,Plant density (plants m−2)
HN2024,Fm484,1,32,plants_m2,Plant density (plants m−2)
HN2024,Fm489,1,12,plants_m2,Plant density (plants m−2)
HN2024,Fm489,2,24,plants_m2,Plant density (plants m−2)
HN2024,Fm489,3,32,plants_m2,Plant density (plants m−2)
HN2024,Fm491,1,10,plants_m2,Plant density (plants m−2)
HN2024,Fm491,2,22,plants_m2,Plant density (plants m−2)
HN2024,Fm492,1,38,plants_m2,Plant density (plants m−2)
HN2024,Fm492,2,70,plants_m2,Plant density (plants m−2)
HN2024,Fm496,1,22,plants_m2,Plant density (plants m−2)
HN2024,Fm505,1,64,plants_m2,Plant density (plants m−2)
HN2024,Fm505,2,40,plants_m2,Plant density (plants m−2)
HN2024,Fm507,1,26,plants_m2,Plant density (plants m−2)
HN2024,Fm507,2,22,plants_m2,Plant density (plants m−2)
HN2024,Fm510,1,26,plants_m2,Plant density (plants m−2)
HN2024,Fm518,1,64,plants_m2,Plant density (plants m−2)
HN2024,Fm518,2,80,plants_m2,Plant density (plants m−2)
HN2024,Fm518,3,50,plants_m2,Plant density (plants m−2)
HN2024,Fm519,1,30,plants_m2,Plant density (plants m−2)
HN2024,Fm522,1,26,plants_m2,Plant density (plants m−2)
HN2024,Fm523,1,42,plants_m2,Plant density (plants m−2)
HN2024,Fm524,1,70,plants_m2,Plant density (plants m−2)
HN2024,Fm524,2,90,plants_m2,Plant density (plants m−2)
HN2024,Fm537,1,88,plants_m2,Plant density (plants m−2)
HN2024,Fm537,2,90,plants_m2,Plant density (plants m−2)
HN2024,Fm552,1,22,plants_m2,Plant density (plants m−2)
HN2024,Fm552,2,22,plants_m2,Plant density (plants m−2)
HN2024,Fm56,1,88,plants_m2,Plant density (plants m−2)
HN2024,Fm560,1,10,plants_m2,Plant density (plants m−2)
HN2024,Fm560,2,28,plants_m2,Plant density (plants m−2)
HN2024,Fm566,1,74,plants_m2,Plant density (plants m−2)
HN2024,Fm566,2,104,plants_m2,Plant density (plants m−2)
HN2024,Fm566,3,100,plants_m2,Plant density (plants m−2)
HN2024,Fm569,1,68,plants_m2,Plant density (plants m−2)
HN2024,Fm585,1,36,plants_m2,Plant density (plants m−2)
HN2024,Fm585,2,0,plants_m2,Plant density (plants m−2)
HN2024,Fm585,3,4,plants_m2,Plant density (plants m−2)
HN2024,Fm589,1,36,plants_m2,Plant density (plants m−2)
HN2024,Fm589,2,24,plants_m2,Plant density (plants m−2)
HN2024,Fm590,1,102,plants_m2,Plant density (plants m−2)
HN2024,Fm592,1,52,plants_m2,Plant density (plants m−2)
HN2024,Fm600,1,42,plants_m2,Plant density (plants m−2)
HN2024,Fm601,1,34,plants_m2,Plant density (plants m−2)
HN2024,Fm601,2,68,plants_m2,Plant density (plants m−2)
HN2024,Fm601,3,36,plants_m2,Plant density (plants m−2)
HN2024,Fm610,1,80,plants_m2,Plant density (plants m−2)
HN2024,Fm611,1,118,plants_m2,Plant density (plants m−2)
HN2024,Fm612,1,106,plants_m2,Plant density (plants m−2)
HN2024,Fm612,2,42,plants_m2,Plant density (plants m−2)
HN2024,Fm614,1,40,plants_m2,Plant density (plants m−2)
HN2024,Fm616,1,50,plants_m2,Plant density (plants m−2)
HN2024,Fm616,2,36,plants_m2,Plant density (plants m−2)
HN2024,Fm620,1,40,plants_m2,Plant density (plants m−2)
HN2024,Fm620,2,36,plants_m2,Plant density (plants m−2)
HN2024,Fm620,3,56,plants_m2,Plant density (plants m−2)
HN2024,Fm65,1,38,plants_m2,Plant density (plants m−2)
HN2024,Fm65,2,62,plants_m2,Plant density (plants m−2)
HN2024,Fm78,1,0,plants_m2,Plant density (plants m−2)
HN2024,Fm78,2,6,plants_m2,Plant density (plants m−2)
HN2024,Fm79,1,6,plants_m2,Plant density (plants m−2)
HN2024,Fm79,2,26,plants_m2,Plant density (plants m−2)
HN2024,Fm86,1,68,plants_m2,Plant density (plants m−2)
HN2024,Fm9,1,74,plants_m2,Plant density (plants m−2)
HN2024,Fm134,1,30,number_of_tillers,Number of tillers
HN2024,Fm134,2,28,number_of_tillers,Number of tillers
HN2024,Fm134,3,22,number_of_tillers,Number of tillers
HN2024,Fm156,1,2,number_of_tillers,Number of tillers
HN2024,Fm156,2,1,number_of_tillers,Number of tillers
HN2024,Fm156,3,2,number_of_tillers,Number of tillers
HN2024,Fm161,1,4,number_of_tillers,Number of tillers
HN2024,Fm161,2,2,number_of_tillers,Number of tillers
HN2024,Fm161,3,3,number_of_tillers,Number of tillers
HN2024,Fm168,1,1,number_of_tillers,Number of tillers
HN2024,Fm168,3,1,number_of_tillers,Number of tillers
HN2024,Fm170,1,3,number_of_tillers,Number of tillers
HN2024,Fm170,2,3,number_of_tillers,Number of tillers
HN2024,Fm170,3,2,number_of_tillers,Number of tillers
HN2024,Fm173,1,7,number_of_tillers,Number of tillers
HN2024,Fm173,2,7,number_of_tillers,Number of tillers
HN2024,Fm173,3,11,number_of_tillers,Number of tillers
HN2024,Fm174,1,6,number_of_tillers,Number of tillers
HN2024,Fm174,2,6,number_of_tillers,Number of tillers
HN2024,Fm174,3,11,number_of_tillers,Number of tillers
HN2024,Fm176,1,4,number_of_tillers,Number of tillers
HN2024,Fm176,2,6,number_of_tillers,Number of tillers
HN2024,Fm176,3,3,number_of_tillers,Number of tillers
HN2024,Fm181,1,2,number_of_tillers,Number of tillers
HN2024,Fm181,2,5,number_of_tillers,Number of tillers
HN2024,Fm181,3,3,number_of_tillers,Number of tillers
HN2024,Fm185,1,2,number_of_tillers,Number of tillers
HN2024,Fm185,2,0,number_of_tillers,Number of tillers
HN2024,Fm185,3,1,number_of_tillers,Number of tillers
HN2024,Fm190,1,2,number_of_tillers,Number of tillers
HN2024,Fm190,2,1,number_of_tillers,Number of tillers
HN2024,Fm190,3,1,number_of_tillers,Number of tillers
HN2024,Fm193,1,1,number_of_tillers,Number of tillers
HN2024,Fm193,2,2,number_of_tillers,Number of tillers
HN2024,Fm193,3,0,number_of_tillers,Number of tillers
HN2024,Fm194,1,2,number_of_tillers,Number of tillers
HN2024,Fm194,2,1,number_of_tillers,Number of tillers
HN2024,Fm194,3,1,number_of_tillers,Number of tillers
HN2024,Fm195,1,0,number_of_tillers,Number of tillers
HN2024,Fm195,2,0,number_of_tillers,Number of tillers
HN2024,Fm195,3,0,number_of_tillers,Number of tillers
HN2024,Fm20,1,1,number_of_tillers,Number of tillers
HN2024,Fm20,2,0,number_of_tillers,Number of tillers
HN2024,Fm20,3,1,number_of_tillers,Number of tillers
HN2024,Fm203,1,7,number_of_tillers,Number of tillers
HN2024,Fm203,2,4,number_of_tillers,Number of tillers
HN2024,Fm203,3,4,number_of_tillers,Number of tillers
HN2024,Fm208,1,1,number_of_tillers,Number of tillers
HN2024,Fm208,2,1,number_of_tillers,Number of tillers
HN2024,Fm208,3,0,number_of_tillers,Number of tillers
HN2024,Fm214,1,3,number_of_tillers,Number of tillers
HN2024,Fm214,2,3,number_of_tillers,Number of tillers
HN2024,Fm214,3,3,number_of_tillers,Number of tillers
HN2024,Fm215,1,2,number_of_tillers,Number of tillers
HN2024,Fm215,2,1,number_of_tillers,Number of tillers
HN2024,Fm215,3,1,number_of_tillers,Number of tillers
HN2024,Fm216,2,1,number_of_tillers,Number of tillers
HN2024,Fm216,3,2,number_of_tillers,Number of tillers
HN2024,Fm219,1,5,number_of_tillers,Number of tillers
HN2024,Fm219,2,2,number_of_tillers,Number of tillers
HN2024,Fm219,3,4,number_of_tillers,Number of tillers
HN2024,Fm221,1,2,number_of_tillers,Number of tillers
HN2024,Fm221,2,1,number_of_tillers,Number of tillers
HN2024,Fm221,3,1,number_of_tillers,Number of tillers
HN2024,Fm225,1,4,number_of_tillers,Number of tillers
HN2024,Fm225,2,4,number_of_tillers,Number of tillers
HN2024,Fm225,3,2,number_of_tillers,Number of tillers
HN2024,Fm227,1,1,number_of_tillers,Number of tillers
HN2024,Fm227,2,1,number_of_tillers,Number of tillers
HN2024,Fm227,3,3,number_of_tillers,Number of tillers
HN2024,Fm233,1,0,number_of_tillers,Number of tillers
HN2024,Fm233,2,0,number_of_tillers,Number of tillers
HN2024,Fm233,3,1,number_of_tillers,Number of tillers
HN2024,Fm235,1,1,number_of_tillers,Number of tillers
HN2024,Fm235,2,1,number_of_tillers,Number of tillers
HN2024,Fm235,3,1,number_of_tillers,Number of tillers
HN2024,Fm236,1,1,number_of_tillers,Number of tillers
HN2024,Fm236,2,0,number_of_tillers,Number of tillers
HN2024,Fm236,3,1,number_of_tillers,Number of tillers
HN2024,Fm238,1,4,number_of_tillers,Number of tillers
HN2024,Fm238,2,4,number_of_tillers,Number of tillers
HN2024,Fm238,3,4,number_of_tillers,Number of tillers
HN2024,Fm249,1,0,number_of_tillers,Number of tillers
HN2024,Fm249,2,0,number_of_tillers,Number of tillers
HN2024,Fm249,3,0,number_of_tillers,Number of tillers
HN2024,Fm250,1,0,number_of_tillers,Number of tillers
HN2024,Fm250,2,0,number_of_tillers,Number of tillers
HN2024,Fm250,3,1,number_of_tillers,Number of tillers
HN2024,Fm3,1,3,number_of_tillers,Number of tillers
HN2024,Fm3,2,3,number_of_tillers,Number of tillers
HN2024,Fm3,3,2,number_of_tillers,Number of tillers
HN2024,Fm321,1,4,number_of_tillers,Number of tillers
HN2024,Fm321,2,4,number_of_tillers,Number of tillers
HN2024,Fm321,3,3,number_of_tillers,Number of tillers
HN2024,Fm322,1,0,number_of_tillers,Number of tillers
HN2024,Fm322,2,0,number_of_tillers,Number of tillers
HN2024,Fm322,3,1,number_of_tillers,Number of tillers
HN2024,Fm337,1,1,number_of_tillers,Number of tillers
HN2024,Fm337,2,1,number_of_tillers,Number of tillers
HN2024,Fm337,3,0,number_of_tillers,Number of tillers
HN2024,Fm341,1,6,number_of_tillers,Number of tillers
HN2024,Fm341,2,4,number_of_tillers,Number of tillers
HN2024,Fm341,3,3,number_of_tillers,Number of tillers
HN2024,Fm343,1,2,number_of_tillers,Number of tillers
HN2024,Fm343,2,2,number_of_tillers,Number of tillers
HN2024,Fm343,3,1,number_of_tillers,Number of tillers
HN2024,Fm344,1,1,number_of_tillers,Number of tillers
HN2024,Fm344,2,1,number_of_tillers,Number of tillers
HN2024,Fm344,3,1,number_of_tillers,Number of tillers
HN2024,Fm345,1,3,number_of_tillers,Number of tillers
HN2024,Fm345,2,2,number_of_tillers,Number of tillers
HN2024,Fm345,3,2,number_of_tillers,Number of tillers
HN2024,Fm346,1,1,number_of_tillers,Number of tillers
HN2024,Fm346,2,1,number_of_tillers,Number of tillers
HN2024,Fm347,1,0,number_of_tillers,Number of tillers
HN2024,Fm347,2,1,number_of_tillers,Number of tillers
HN2024,Fm347,3,2,number_of_tillers,Number of tillers
HN2024,Fm349,1,2,number_of_tillers,Number of tillers
HN2024,Fm349,2,2,number_of_tillers,Number of tillers
HN2024,Fm349,3,1,number_of_tillers,Number of tillers
HN2024,Fm351,1,2,number_of_tillers,Number of tillers
HN2024,Fm351,2,3,number_of_tillers,Number of tillers
HN2024,Fm351,3,1,number_of_tillers,Number of tillers
HN2024,Fm352,1,5,number_of_tillers,Number of tillers
HN2024,Fm352,2,2,number_of_tillers,Number of tillers
HN2024,Fm352,3,3,number_of_tillers,Number of tillers
HN2024,Fm354,1,1,number_of_tillers,Number of tillers
HN2024,Fm354,2,1,number_of_tillers,Number of tillers
HN2024,Fm354,3,1,number_of_tillers,Number of tillers
HN2024,Fm355,1,2,number_of_tillers,Number of tillers
HN2024,Fm355,2,1,number_of_tillers,Number of tillers
HN2024,Fm355,3,1,number_of_tillers,Number of tillers
HN2024,Fm356,1,1,number_of_tillers,Number of tillers
HN2024,Fm356,2,0,number_of_tillers,Number of tillers
HN2024,Fm356,3,0,number_of_tillers,Number of tillers
HN2024,Fm358,1,2,number_of_tillers,Number of tillers
HN2024,Fm358,2,3,number_of_tillers,Number of tillers
HN2024,Fm358,3,1,number_of_tillers,Number of tillers
HN2024,Fm359,1,2,number_of_tillers,Number of tillers
HN2024,Fm359,2,1,number_of_tillers,Number of tillers
HN2024,Fm359,3,2,number_of_tillers,Number of tillers
HN2024,Fm36,1,4,number_of_tillers,Number of tillers
HN2024,Fm36,2,4,number_of_tillers,Number of tillers
HN2024,Fm36,3,4,number_of_tillers,Number of tillers
HN2024,Fm361,1,2,number_of_tillers,Number of tillers
HN2024,Fm361,3,2,number_of_tillers,Number of tillers
HN2024,Fm363,1,2,number_of_tillers,Number of tillers
HN2024,Fm363,2,1,number_of_tillers,Number of tillers
HN2024,Fm363,3,1,number_of_tillers,Number of tillers
HN2024,Fm364,1,1,number_of_tillers,Number of tillers
HN2024,Fm364,2,1,number_of_tillers,Number of tillers
HN2024,Fm364,3,1,number_of_tillers,Number of tillers
HN2024,Fm365,1,1,number_of_tillers,Number of tillers
HN2024,Fm365,2,1,number_of_tillers,Number of tillers
HN2024,Fm365,3,0,number_of_tillers,Number of tillers
HN2024,Fm366,1,1,number_of_tillers,Number of tillers
HN2024,Fm366,2,1,number_of_tillers,Number of tillers
HN2024,Fm366,3,0,number_of_tillers,Number of tillers
HN2024,Fm368,1,2,number_of_tillers,Number of tillers
HN2024,Fm368,2,1,number_of_tillers,Number of tillers
HN2024,Fm368,3,2,number_of_tillers,Number of tillers
HN2024,Fm369,1,1,number_of_tillers,Number of tillers
HN2024,Fm369,2,1,number_of_tillers,Number of tillers
HN2024,Fm369,3,1,number_of_tillers,Number of tillers
HN2024,Fm370,1,2,number_of_tillers,Number of tillers
HN2024,Fm370,2,2,number_of_tillers,Number of tillers
HN2024,Fm370,3,2,number_of_tillers,Number of tillers
HN2024,Fm372,1,5,number_of_tillers,Number of tillers
HN2024,Fm372,2,4,number_of_tillers,Number of tillers
HN2024,Fm372,3,5,number_of_tillers,Number of tillers
HN2024,Fm375,1,3,number_of_tillers,Number of tillers
HN2024,Fm375,2,2,number_of_tillers,Number of tillers
HN2024,Fm375,3,2,number_of_tillers,Number of tillers
HN2024,Fm376,1,3,number_of_tillers,Number of tillers
HN2024,Fm376,2,3,number_of_tillers,Number of tillers
HN2024,Fm376,3,1,number_of_tillers,Number of tillers
HN2024,Fm377,1,4,number_of_tillers,Number of tillers
HN2024,Fm377,2,1,number_of_tillers,Number of tillers
HN2024,Fm377,3,1,number_of_tillers,Number of tillers
HN2024,Fm378,1,4,number_of_tillers,Number of tillers
HN2024,Fm378,2,2,number_of_tillers,Number of tillers
HN2024,Fm378,3,4,number_of_tillers,Number of tillers
HN2024,Fm379,1,3,number_of_tillers,Number of tillers
HN2024,Fm379,2,4,number_of_tillers,Number of tillers
HN2024,Fm379,3,4,number_of_tillers,Number of tillers
HN2024,Fm380,1,5,number_of_tillers,Number of tillers
HN2024,Fm380,2,1,number_of_tillers,Number of tillers
HN2024,Fm380,3,1,number_of_tillers,Number of tillers
HN2024,Fm381,1,1,number_of_tillers,Number of tillers
HN2024,Fm381,2,3,number_of_tillers,Number of tillers
HN2024,Fm381,3,1,number_of_tillers,Number of tillers
HN2024,Fm382,1,6,number_of_tillers,Number of tillers
HN2024,Fm382,2,5,number_of_tillers,Number of tillers
HN2024,Fm382,3,7,number_of_tillers,Number of tillers
HN2024,Fm384,1,3,number_of_tillers,Number of tillers
HN2024,Fm384,2,2,number_of_tillers,Number of tillers
HN2024,Fm384,3,2,number_of_tillers,Number of tillers
HN2024,Fm387,1,3,number_of_tillers,Number of tillers
HN2024,Fm387,2,1,number_of_tillers,Number of tillers
HN2024,Fm387,3,1,number_of_tillers,Number of tillers
HN2024,Fm388,1,6,number_of_tillers,Number of tillers
HN2024,Fm388,2,4,number_of_tillers,Number of tillers
HN2024,Fm388,3,7,number_of_tillers,Number of tillers
HN2024,Fm389,1,3,number_of_tillers,Number of tillers
HN2024,Fm389,2,2,number_of_tillers,Number of tillers
HN2024,Fm389,3,1,number_of_tillers,Number of tillers
HN2024,Fm391,1,3,number_of_tillers,Number of tillers
HN2024,Fm391,2,3,number_of_tillers,Number of tillers
HN2024,Fm391,3,2,number_of_tillers,Number of tillers
HN2024,Fm392,1,6,number_of_tillers,Number of tillers
HN2024,Fm392,2,5,number_of_tillers,Number of tillers
HN2024,Fm392,3,4,number_of_tillers,Number of tillers
HN2024,Fm394,1,5,number_of_tillers,Number of tillers
HN2024,Fm394,2,4,number_of_tillers,Number of tillers
HN2024,Fm394,3,3,number_of_tillers,Number of tillers
HN2024,Fm395,1,4,number_of_tillers,Number of tillers
HN2024,Fm395,2,2,number_of_tillers,Number of tillers
HN2024,Fm395,3,1,number_of_tillers,Number of tillers
HN2024,Fm396,1,6,number_of_tillers,Number of tillers
HN2024,Fm396,2,5,number_of_tillers,Number of tillers
HN2024,Fm396,3,7,number_of_tillers,Number of tillers
HN2024,Fm398,1,3,number_of_tillers,Number of tillers
HN2024,Fm398,3,3,number_of_tillers,Number of tillers
HN2024,Fm400,1,3,number_of_tillers,Number of tillers
HN2024,Fm400,2,1,number_of_tillers,Number of tillers
HN2024,Fm400,3,1,number_of_tillers,Number of tillers
HN2024,Fm401,1,1,number_of_tillers,Number of tillers
HN2024,Fm401,2,1,number_of_tillers,Number of tillers
HN2024,Fm401,3,0,number_of_tillers,Number of tillers
HN2024,Fm402,1,2,number_of_tillers,Number of tillers
HN2024,Fm402,2,2,number_of_tillers,Number of tillers
HN2024,Fm402,3,3,number_of_tillers,Number of tillers
HN2024,Fm404,2,1,number_of_tillers,Number of tillers
HN2024,Fm404,3,2,number_of_tillers,Number of tillers
HN2024,Fm405,1,2,number_of_tillers,Number of tillers
HN2024,Fm405,2,1,number_of_tillers,Number of tillers
HN2024,Fm405,3,3,number_of_tillers,Number of tillers
HN2024,Fm406,1,0,number_of_tillers,Number of tillers
HN2024,Fm406,2,0,number_of_tillers,Number of tillers
HN2024,Fm406,3,1,number_of_tillers,Number of tillers
HN2024,Fm407,1,0,number_of_tillers,Number of tillers
HN2024,Fm407,2,1,number_of_tillers,Number of tillers
HN2024,Fm407,3,0,number_of_tillers,Number of tillers
HN2024,Fm41,1,4,number_of_tillers,Number of tillers
HN2024,Fm41,2,5,number_of_tillers,Number of tillers
HN2024,Fm41,3,5,number_of_tillers,Number of tillers
HN2024,Fm410,1,1,number_of_tillers,Number of tillers
HN2024,Fm410,2,1,number_of_tillers,Number of tillers
HN2024,Fm410,3,2,number_of_tillers,Number of tillers
HN2024,Fm411,1,2,number_of_tillers,Number of tillers
HN2024,Fm411,2,2,number_of_tillers,Number of tillers
HN2024,Fm411,3,3,number_of_tillers,Number of tillers
HN2024,Fm412,1,4,number_of_tillers,Number of tillers
HN2024,Fm412,2,5,number_of_tillers,Number of tillers
HN2024,Fm412,3,3,number_of_tillers,Number of tillers
HN2024,Fm413,1,5,number_of_tillers,Number of tillers
HN2024,Fm413,2,6,number_of_tillers,Number of tillers
HN2024,Fm413,3,5,number_of_tillers,Number of tillers
HN2024,Fm414,1,0,number_of_tillers,Number of tillers
HN2024,Fm414,2,1,number_of_tillers,Number of tillers
HN2024,Fm414,3,0,number_of_tillers,Number of tillers
HN2024,Fm415,1,6,number_of_tillers,Number of tillers
HN2024,Fm415,2,4,number_of_tillers,Number of tillers
HN2024,Fm415,3,6,number_of_tillers,Number of tillers
HN2024,Fm416,1,1,number_of_tillers,Number of tillers
HN2024,Fm416,2,1,number_of_tillers,Number of tillers
HN2024,Fm416,3,2,number_of_tillers,Number of tillers
HN2024,Fm417,1,1,number_of_tillers,Number of tillers
